1019,1863,1
3264,3463,1
1019,1546,1
92,2659,1
217,872,1
1019,2006,1
1019,3254,1
1019,3676,1
1019,1402,1
217,1738,1
3273,3775,1
1019,2565,1
1019,1416,1
3276,1229,1
1019,1583,1
92,1379,1
217,1183,1
3284,3841,1
3284,3417,1
217,3083,1
3286,3531,1
3286,3379,1
3290,2548,1
92,575,1
218,655,1
3297,3420,1
3298,3709,1
3300,3429,1
3303,3747,1
218,807,1
3306,876,1
3312,3724,1
632,73,1
218,1355,1
3318,3860,1
3318,3615,1
218,2701,1
92,752,1
218,3103,1
218,301,1
2524,3878,1
2524,3285,1
2524,3154,1
2524,2033,1
219,2496,1
2524,879,1
1022,2444,1
1022,3160,1
1022,428,1
220,3341,1
1023,3337,1
1023,1974,1
429,1753,1
1023,2888,1
1023,2122,1
1865,1980,1
46,72,1
92,1761,1
220,2812,1
429,1198,1
1024,1171,1
1024,2081,1
429,2780,1
1024,2884,1
1024,798,1
220,1708,1
429,1697,1
1024,2698,1
429,1100,1
1024,3610,1
1024,2369,1
92,1702,1
220,3488,1
429,2622,1
1024,1937,1
1024,3226,1
430,1973,1
1025,1238,1
1025,2993,1
430,2610,1
1027,1418,1
1028,2831,1
430,3362,1
777,2709,1
777,1643,1
46,1553,1
92,529,1
430,1090,1
777,1819,1
777,1234,1
430,1979,1
777,3056,1
777,1125,1
220,2235,1
430,3801,1
777,1404,1
777,2721,1
430,905,1
1030,2709,1
92,697,1
220,585,1
430,952,1
430,1285,1
221,635,1
430,2797,1
3434,3630,1
1216,3581,1
431,2754,1
1865,2241,1
46,1114,1
92,354,1
221,3493,1
432,3534,1
3441,2260,1
3445,3665,1
432,881,1
3814,3617,1
1288,3638,1
221,738,1
432,719,1
13,3194,1
3460,3667,1
433,1450,1
3472,3834,1
92,3476,1
221,2132,1
1425,3822,1
2927,3662,1
2926,2338,1
1636,3700,1
2923,3784,1
1374,2993,1
1430,3652,1
3479,2148,1
3001,2864,1
222,3630,1
3483,3542,1
2041,3378,1
1035,2602,1
2915,3431,1
222,3489,1
433,3458,1
1035,1870,1
1035,2582,1
2461,3105,1
1035,1521,1
2908,3734,1
2907,3447,1
2907,3009,1
1035,1580,1
222,1484,1
1035,2868,1
1035,1336,1
2902,3052,1
434,1268,1
2902,3688,1
2204,1425,1
1035,1771,1
1035,1346,1
92,1595,1
222,2499,1
2895,3536,1
434,516,1
2895,3335,1
1035,3574,1
1035,1291,1
434,1749,1
1035,2198,1
1035,2391,1
222,1762,1
434,839,1
703,3291,1
1035,2138,1
1035,1547,1
434,2860,1
1035,3497,1
1035,1675,1
1865,2373,1
46,2064,1
222,1879,1
434,753,1
1035,2991,1
2888,3457,1
2887,3652,1
1036,1690,1
434,2435,1
1037,1904,1
1037,1165,1
222,1687,1
434,937,1
1037,2502,1
3399,1233,1
434,2116,1
3399,2034,1
3399,1871,1
92,1840,1
222,1632,1
434,816,1
2884,3468,1
3399,2253,1
3399,2979,1
434,1341,1
2055,3238,1
3399,1878,1
3399,195,1
222,1917,1
2055,3536,1
434,3601,1
3399,2687,1
3399,2831,1
1782,3586,1
434,2884,1
3399,3318,1
1039,1175,1
92,603,1
222,2004,1
434,3076,1
1039,2246,1
1039,1132,1
434,1419,1
222,424,1
434,1362,1
3588,3882,1
3589,3620,1
2889,3142,1
2870,2925,1
434,961,1
2037,3890,1
3595,3618,1
584,3735,1
92,2112,1
434,3023,1
435,1367,1
2260,3760,1
435,682,1
2859,2130,1
2859,3015,1
436,2539,1
92,734,1
2856,3606,1
222,3391,1
436,3152,1
436,1597,1
222,2631,1
436,1441,1
436,2668,1
2578,3869,1
92,2036,1
3118,2841,1
436,2734,1
436,2707,1
3118,2923,1
1945,2611,1
1866,1736,1
66,957,1
1814,3568,1
92,2412,1
3118,1340,1
66,1690,1
66,797,1
3786,3867,1
3798,3806,1
3118,1891,1
66,1133,1
3813,3854,1
2829,3815,1
3794,3564,1
66,2407,1
1048,3842,1
93,1727,1
3118,3005,1
2828,3586,1
2823,2846,1
2823,3036,1
66,2886,1
2821,3226,1
1048,3318,1
1048,3839,1
66,2548,1
1049,3202,1
3118,1939,1
1692,3539,1
2816,3082,1
2816,3747,1
2816,3382,1
2816,1874,1
66,868,1
2814,3741,1
1865,460,1
2811,2857,1
46,1596,1
2811,3228,1
93,619,1
2810,3311,1
3118,3825,1
66,3312,1
66,933,1
3627,2988,1
66,1301,1
2804,3054,1
66,3482,1
94,2706,1
3627,1223,1
66,1599,1
66,1070,1
3627,699,1
439,3650,1
439,3602,1
2798,3304,1
94,2455,1
3627,800,1
439,2696,1
3627,1210,1
439,2589,1
439,1582,1
1387,2866,1
94,1198,1
3627,3800,1
1050,1788,1
1050,1498,1
439,1887,1
1050,1073,1
3627,567,1
439,2721,1
46,545,1
96,2817,1
2788,3543,1
3627,39,1
439,1099,1
439,650,1
223,895,1
439,1834,1
1050,1986,1
439,3356,1
1491,2888,1
1050,2588,1
96,706,1
223,1039,1
439,2305,1
1051,1822,1
1051,1117,1
1298,1159,1
1051,1428,1
1051,3532,1
223,955,1
1298,916,1
1051,2609,1
1052,2359,1
96,3429,1
223,2796,1
1298,558,1
1298,465,1
224,1044,1
96,537,1
224,655,1
1298,1139,1
2772,3883,1
1865,1399,1
1865,229,1
2772,2799,1
2771,3803,1
96,1428,1
224,2553,1
2765,3254,1
2764,3082,1
441,3599,1
224,3119,1
441,3529,1
441,814,1
96,1229,1
224,3597,1
441,562,1
441,2170,1
1053,2471,1
96,1312,1
2754,1491,1
3428,2856,1
225,1922,1
2751,3145,1
1053,3825,1
1054,2511,1
2749,3660,1
225,1923,1
1054,2896,1
1054,1930,1
1054,2980,1
1054,3829,1
96,1152,1
2739,3700,1
2738,3330,1
1922,3609,1
225,2524,1
2734,3647,1
2731,3096,1
2731,2055,1
2731,2177,1
2730,3071,1
2730,940,1
1054,3223,1
2729,3313,1
2728,3716,1
1054,2249,1
1054,1431,1
225,899,1
1054,882,1
1054,2188,1
1054,2150,1
46,2890,1
3851,3447,1
2722,2749,1
96,1684,1
2722,3200,1
1962,974,1
1962,3439,1
1962,3720,1
225,819,1
1055,1615,1
1055,3413,1
1055,1281,1
1055,1982,1
225,1184,1
3703,3142,1
1055,1954,1
1055,2479,1
3703,3294,1
2709,3436,1
2709,3739,1
1055,2486,1
225,1084,1
1055,2873,1
1056,2360,1
1056,1489,1
1056,1206,1
226,1518,1
1056,2233,1
2703,2939,1
1056,2312,1
1218,2877,1
1056,2440,1
1218,1124,1
1056,3265,1
2700,3503,1
3432,3285,1
1865,2024,1
1057,3698,1
1058,2221,1
1058,2527,1
1059,2020,1
1060,3662,1
1060,1086,1
2682,3270,1
2320,731,1
2320,3285,1
1060,1422,1
2675,2093,1
2673,3298,1
2673,3534,1
1865,1998,1
1865,1775,1
46,3283,1
1065,3547,1
1065,1182,1
1403,3720,1
1403,983,1
1067,3468,1
2666,3457,1
2665,2670,1
811,3614,1
1067,1262,1
112,3611,1
2660,3170,1
2660,3452,1
2660,2993,1
1230,1869,1
1067,2134,1
1230,2805,1
2658,865,1
2658,2824,1
2657,2888,1
2793,3389,1
763,3106,1
2653,3788,1
2322,3519,1
1199,1430,1
1199,3322,1
2649,2811,1
2647,3560,1
2647,2666,1
46,2590,1
3769,2879,1
2646,2671,1
1710,2728,1
2637,3018,1
2636,3225,1
2635,1430,1
2632,1828,1
2632,3298,1
2632,3206,1
2631,3359,1
2629,3041,1
2629,3198,1
2319,3000,1
2319,2754,1
2627,3297,1
2627,2645,1
2626,1932,1
1071,1300,1
2619,3794,1
1073,2802,1
2602,3124,1
2602,2895,1
2600,3592,1
422,2657,1
422,3527,1
412,2612,1
412,3180,1
2781,2749,1
2781,2615,1
2593,3832,1
2593,3237,1
2592,3082,1
1073,1597,1
1074,1282,1
1074,3313,1
379,1491,1
379,2967,1
2589,1148,1
1074,1747,1
452,2476,1
452,566,1
1865,1122,1
1079,1735,1
1079,1903,1
1080,1989,1
2585,3530,1
1080,2400,1
1080,1465,1
2584,3536,1
1080,1562,1
1080,2766,1
1081,1206,1
1081,2881,1
1082,1465,1
2579,3224,1
1082,3128,1
1083,3547,1
1083,2325,1
2577,2749,1
1086,2365,1
2575,3440,1
2575,3661,1
2575,3834,1
2575,3294,1
1087,2520,1
1088,3581,1
1089,3052,1
1090,1665,1
1091,1145,1
1092,2109,1
1092,1920,1
2569,2824,1
1092,1961,1
268,2623,1
2567,2618,1
2566,389,1
2565,3402,1
2565,2844,1
1092,2179,1
1513,2993,1
2559,3746,1
3675,3281,1
1369,3565,1
2553,3782,1
2553,3270,1
2552,2391,1
2550,3726,1
2550,1409,1
2549,3143,1
2542,3628,1
2953,3292,1
2533,3667,1
2952,3708,1
1865,2464,1
47,2933,1
2525,3420,1
453,840,1
453,2668,1
229,3797,1
455,2848,1
455,1930,1
455,2424,1
47,2524,1
229,325,1
455,920,1
455,2126,1
2521,2805,1
455,638,1
229,2474,1
455,1392,1
1105,840,1
1105,2419,1
455,628,1
1105,1314,1
1107,1143,1
455,2507,1
1108,2409,1
1109,2101,1
1109,2690,1
1109,3322,1
1865,2206,1
1865,362,1
47,258,1
229,2449,1
1110,2895,1
3800,3210,1
3800,3152,1
1111,3428,1
1111,2016,1
1112,1155,1
3390,3580,1
1112,1523,1
229,1557,1
2502,3440,1
2500,2966,1
229,965,1
2498,3117,1
229,1497,1
47,369,1
230,1503,1
230,3655,1
230,3294,1
2490,3728,1
230,2878,1
47,2517,1
231,880,1
1116,2989,1
1411,2789,1
1411,1779,1
1118,2146,1
2483,3156,1
231,304,1
1118,1937,1
1118,3847,1
1118,2777,1
1119,3099,1
232,3243,1
1119,2361,1
1119,1929,1
1119,1209,1
232,1903,1
1119,2296,1
1119,2370,1
1119,309,1
1119,1524,1
1865,3244,1
47,512,1
1119,3605,1
1119,2201,1
1119,1609,1
2475,2778,1
2475,1166,1
2475,3695,1
2475,489,1
2475,2836,1
2475,3072,1
2475,1716,1
2475,2394,1
2475,3787,1
2475,3406,1
2475,3466,1
2475,3233,1
2475,2541,1
232,1835,1
1119,1464,1
1120,3281,1
232,646,1
2473,3859,1
2473,3377,1
48,1202,1
2083,1797,1
2472,2695,1
2083,2883,1
2083,403,1
2083,295,1
2471,2614,1
3653,3294,1
1865,672,1
2468,3278,1
48,1184,1
2083,3868,1
2083,926,1
1122,1184,1
2083,2875,1
233,2883,1
2463,3887,1
2462,1218,1
1123,3530,1
234,723,1
3265,2340,1
235,968,1
3333,2567,1
3333,2427,1
3333,2839,1
3333,1932,1
3333,2601,1
2458,1425,1
2455,412,1
2455,3590,1
2455,3845,1
2454,2985,1
2452,2797,1
2452,3721,1
2451,2854,1
2450,3580,1
1123,1302,1
9,444,1
1865,1977,1
2448,3447,1
2447,3626,1
48,1205,1
2447,2249,1
2446,2955,1
2445,3581,1
235,571,1
235,915,1
1123,1499,1
2719,3336,1
2719,3618,1
2719,2248,1
2719,2606,1
2719,2119,1
235,306,1
2719,1261,1
235,1734,1
464,73,1
466,637,1
466,1350,1
466,741,1
235,3657,1
467,3712,1
48,1167,1
235,1987,1
467,1300,1
467,854,1
468,2307,1
468,3013,1
235,317,1
468,3020,1
1131,339,1
468,3614,1
1131,3418,1
1131,3785,1
48,944,1
469,2168,1
1131,1481,1
469,2940,1
1132,1866,1
1132,1173,1
235,37,1
1132,2458,1
1132,2288,1
470,764,1
1132,1816,1
470,2524,1
1132,2022,1
471,3047,1
235,1000,1
472,3264,1
472,1184,1
48,391,1
236,1184,1
237,1165,1
472,1174,1
1952,1680,1
1952,3184,1
1952,2628,1
1133,1535,1
238,1418,1
1952,1978,1
474,3598,1
239,2056,1
474,2172,1
475,1648,1
240,3065,1
475,3620,1
475,1216,1
240,297,1
475,616,1
475,1102,1
1136,1286,1
476,3746,1
1136,1297,1
1136,2839,1
1136,3275,1
1136,2580,1
2396,2566,1
476,744,1
2393,882,1
2392,3102,1
2390,2589,1
3545,3733,1
3545,3187,1
2388,3686,1
1136,1623,1
2385,3184,1
477,988,1
1136,2774,1
1136,2351,1
477,2725,1
2378,2885,1
1138,3165,1
2376,2888,1
478,621,1
2721,1548,1
2721,2343,1
478,742,1
241,1856,1
478,625,1
478,920,1
241,3592,1
478,1756,1
478,3333,1
2372,3412,1
2371,3083,1
241,3138,1
1139,2941,1
478,1685,1
241,3502,1
478,2616,1
1139,1893,1
241,273,1
478,1830,1
1139,2292,1
48,2769,1
1140,1255,1
1140,2664,1
478,779,1
478,3423,1
479,2539,1
480,2242,1
480,3450,1
480,598,1
480,2858,1
481,2282,1
2355,3775,1
2355,1962,1
2354,3199,1
2354,412,1
2353,2589,1
481,3049,1
2351,3633,1
1143,1968,1
1143,3276,1
1144,2688,1
1415,3156,1
1146,2008,1
1147,2458,1
3418,3479,1
3418,2794,1
3418,2654,1
3418,2052,1
3418,2002,1
2342,2346,1
3418,2808,1
3418,2128,1
2339,3882,1
2339,3804,1
3418,1328,1
2339,3265,1
3418,2760,1
2337,3800,1
3418,1801,1
2335,1218,1
3418,2223,1
1149,2584,1
1152,2702,1
2894,2953,1
2329,3017,1
2328,3778,1
1155,1911,1
1155,2029,1
2324,2828,1
2324,3638,1
1155,1322,1
2323,3793,1
1155,2346,1
3557,3140,1
1155,1751,1
1155,2513,1
1155,2761,1
3421,1333,1
3421,3078,1
1157,1935,1
1158,2753,1
2310,3742,1
3005,2417,1
488,2917,1
488,3289,1
1159,2167,1
1159,3480,1
2304,1230,1
1162,1280,1
1162,1571,1
1162,876,1
1162,1694,1
1162,3335,1
1164,2022,1
1165,1941,1
1165,2205,1
3209,1792,1
2302,2814,1
1165,3398,1
2299,2751,1
3622,3708,1
1165,2469,1
1165,1550,1
1165,3743,1
1165,2961,1
1165,3679,1
3621,2750,1
2294,1096,1
1165,1435,1
1419,2801,1
1419,3473,1
2284,2393,1
1167,3029,1
2283,3066,1
2272,3574,1
2271,2560,1
2271,3190,1
2270,2800,1
2269,2310,1
1167,1644,1
3209,160,1
3209,737,1
2267,2682,1
2267,3009,1
2266,2249,1
2264,3612,1
2263,2797,1
2257,2463,1
2256,3379,1
490,1841,1
491,3011,1
491,2721,1
2254,1626,1
492,1576,1
3209,730,1
2252,2666,1
492,3690,1
492,959,1
492,1162,1
492,812,1
492,3434,1
492,3729,1
492,700,1
492,1382,1
492,1325,1
2248,3016,1
250,275,1
2247,3741,1
492,1127,1
2247,3492,1
1173,2492,1
493,676,1
1173,1530,1
48,938,1
3209,3288,1
250,3550,1
493,3008,1
1173,1787,1
1173,2854,1
495,830,1
1173,2316,1
2216,3565,1
2216,2523,1
2216,3838,1
2242,2645,1
495,2170,1
1173,1531,1
1174,2849,1
496,2067,1
1174,2270,1
2239,3413,1
2237,3547,1
2234,3015,1
2233,3024,1
496,1221,1
1174,1480,1
1175,1482,1
496,3710,1
496,3400,1
2132,1014,1
2132,2649,1
2230,2489,1
496,3590,1
2230,2421,1
15,2435,1
15,187,1
48,1766,1
3755,2454,1
2229,2438,1
496,1846,1
2228,2768,1
2227,3576,1
2226,3519,1
496,2185,1
2224,2947,1
2224,2554,1
497,1955,1
497,3464,1
251,1135,1
497,1410,1
48,1950,1
2221,3204,1
251,2533,1
2220,2307,1
1177,2171,1
356,2825,1
3209,910,1
252,1911,1
2214,2462,1
1177,1699,1
1177,3184,1
252,791,1
2214,3378,1
2213,3113,1
252,2807,1
106,1822,1
252,1492,1
252,576,1
1177,2060,1
15,1864,1
106,3512,1
252,761,1
252,705,1
2901,3612,1
2202,2888,1
1178,2895,1
1179,897,1
1179,3294,1
252,780,1
1181,2896,1
1182,1836,1
252,2049,1
1182,1608,1
1182,3052,1
106,799,1
252,3028,1
2195,3319,1
2195,3859,1
2194,3540,1
252,2025,1
2193,2372,1
2191,3775,1
2189,3060,1
1184,3639,1
39,3855,1
2187,3091,1
1184,3716,1
2187,2880,1
106,716,1
39,2556,1
2186,2132,1
2185,3098,1
2185,3766,1
106,1742,1
2180,3745,1
2180,3664,1
1184,1748,1
1184,1602,1
2176,3091,1
2176,3367,1
506,2023,1
506,1859,1
107,206,1
2172,3574,1
39,3357,1
506,2008,1
507,1172,1
507,3085,1
508,1465,1
107,3761,1
39,427,1
508,1258,1
509,1349,1
39,3506,1
510,1774,1
2170,3846,1
510,2879,1
1185,2363,1
2170,3179,1
107,1719,1
39,3329,1
510,3050,1
510,2779,1
108,1954,1
254,2814,1
511,170,1
254,1514,1
511,3691,1
511,1999,1
108,896,1
254,958,1
512,2306,1
254,686,1
512,2401,1
512,2016,1
2162,3582,1
254,406,1
512,2726,1
1190,3096,1
1191,2122,1
1191,1704,1
1191,1656,1
1191,1776,1
254,1783,1
1191,2667,1
513,1418,1
1191,2680,1
514,1466,1
1191,2603,1
1191,2883,1
1561,1521,1
1191,1344,1
1192,3378,1
108,340,1
254,2314,1
1192,1595,1
1192,3342,1
1192,1570,1
1192,2838,1
1193,2847,1
2156,2037,1
1193,3731,1
1193,1389,1
16,971,1
1193,1452,1
254,711,1
255,3423,1
1700,2964,1
2144,384,1
2142,1461,1
256,3190,1
256,670,1
256,1477,1
515,2228,1
1198,2044,1
515,655,1
2231,3354,1
2231,2467,1
2231,3093,1
2231,2971,1
2231,3280,1
1198,2684,1
2131,2623,1
257,3316,1
1198,3859,1
1198,1770,1
1198,1662,1
3234,1994,1
1198,1616,1
1198,2431,1
2126,2366,1
2125,2814,1
2123,112,1
16,3287,1
3234,1875,1
2121,3667,1
516,3229,1
3234,2762,1
516,381,1
1203,2497,1
1203,1709,1
109,1301,1
3234,3031,1
1203,3342,1
1203,3070,1
3234,1722,1
1203,2327,1
1203,1254,1
258,3706,1
1204,3586,1
16,592,1
109,192,1
1462,1692,1
1462,2629,1
2106,2757,1
2106,2457,1
2106,2570,1
2106,2254,1
2105,2834,1
258,768,1
1424,3202,1
2099,3121,1
2098,1113,1
1205,2139,1
2096,3840,1
2096,2550,1
2096,1799,1
110,3002,1
2091,3292,1
2090,2300,1
3579,3144,1
2084,3374,1
3842,2750,1
3842,3331,1
3842,3293,1
3842,2426,1
3842,2392,1
3842,2154,1
1329,2897,1
1329,2357,1
2082,14,1
2082,2938,1
2082,180,1
2080,3839,1
110,2251,1
111,626,1
111,516,1
2076,2566,1
2076,2971,1
111,2674,1
2076,3168,1
2075,2504,1
2074,2361,1
2074,3662,1
1253,2247,1
2613,412,1
2332,3390,1
2070,1707,1
2070,3873,1
525,3580,1
1207,1551,1
1207,2131,1
1207,3643,1
525,863,1
1207,1456,1
1208,1206,1
525,2737,1
1206,1211,1
2062,2130,1
525,551,1
17,3214,1
2059,2823,1
2057,2623,1
2718,2090,1
2718,2457,1
2718,3780,1
2718,2664,1
2217,2860,1
2883,3493,1
2883,2465,1
526,1525,1
526,2912,1
526,3742,1
527,2623,1
528,1129,1
528,2962,1
2053,2589,1
2051,682,1
1214,1641,1
2755,2899,1
2881,2265,1
2881,2693,1
2046,2170,1
2045,2630,1
2044,2882,1
2043,2122,1
111,2929,1
528,569,1
1034,2786,1
2040,412,1
2039,3052,1
528,599,1
1214,2572,1
9,393,1
2931,1685,1
111,203,1
528,3568,1
528,2655,1
1214,3718,1
1215,3417,1
1215,1827,1
528,2493,1
3435,2008,1
111,831,1
528,2569,1
111,2640,1
529,2487,1
2032,3224,1
1221,1237,1
18,51,1
2032,2683,1
973,2245,1
1221,1493,1
529,2672,1
529,981,1
2028,3361,1
1221,2433,1
